date,channel_id,channel_name,campaign_id,campaign_name,geo_id,market,platform,spend_gbp,impressions,clicks,reach,video_views,currency
2024-01-03,CH03,Paid Social,CMP_PAI_CAR,Paid Social Always-on Cardiff,G10,Cardiff,Meta,103.82,9705,115,5386,7251,GBP
2024-01-03,CH04,LinkedIn,CMP_LIN_CAR,LinkedIn Always-on Cardiff,G10,Cardiff,LinkedIn Ads,97.29,2781,22,2264,0,GBP
2024-01-03,CH05,YouTube,CMP_YOU_CAR,YouTube Always-on Cardiff,G10,Cardiff,Google Ads,70.27,5538,32,3129,3255,GBP
2024-01-03,CH06,Display,CMP_DIS_CAR,Display Always-on Cardiff,G10,Cardiff,DV360,47.22,9628,22,5347,5664,GBP
2024-01-04,CH01,Paid Search - Brand,CMP_PAI_LON,Paid Search - Brand Always-on London,G01,London,Google Ads,183.7,2414,206,1770,0,GBP
2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_LON,Paid Search - Non-Brand Always-on London,G01,London,Google Ads,263.69,4126,194,3167,0,GBP
2024-01-04,CH03,Paid Social,CMP_PAI_LON,Paid Social Always-on London,G01,London,Meta,318.7,31659,323,21394,17597,GBP
2024-01-04,CH04,LinkedIn,CMP_LIN_LON,LinkedIn Always-on London,G01,London,LinkedIn Ads,203.32,5641,46,3792,0,GBP
2024-01-04,CH05,YouTube,CMP_YOU_LON,YouTube Always-on London,G01,London,Google Ads,165.71,14024,80,10584,5746,GBP
2024-01-04,CH06,Display,CMP_DIS_LON,Display Always-on London,G01,London,DV360,89.31,17432,61,14079,12464,GBP
2024-01-04,CH01,Paid Search - Brand,CMP_PAI_MAN,Paid Search - Brand Always-on Manchester,G02,Manchester,Google Ads,87.4,976,64,793,0,GBP
2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,Paid Search - Non-Brand Always-on Manchester,G02,Manchester,Google Ads,228.71,3497,180,2690,0,GBP
2024-01-04,CH03,Paid Social,CMP_PAI_MAN,Paid Social Always-on Manchester,G02,Manchester,Meta,199.25,21480,222,17639,14954,GBP
2024-01-04,CH04,LinkedIn,CMP_LIN_MAN,LinkedIn Always-on Manchester,G02,Manchester,LinkedIn Ads,127.38,3580,33,2767,0,GBP
2024-01-04,CH05,YouTube,CMP_YOU_MAN,YouTube Always-on Manchester,G02,Manchester,Google Ads,123.95,11313,68,8663,7975,GBP
2024-01-04,CH06,Display,CMP_DIS_MAN,Display Always-on Manchester,G02,Manchester,DV360,79.67,16224,67,11750,8333,GBP
2024-01-04,CH01,Paid Search - Brand,CMP_PAI_BIR,Paid Search - Brand Always-on Birmingham,G03,Birmingham,Google Ads,122.44,1502,120,914,0,GBP
2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,Paid Search - Non-Brand Always-on Birmingham,G03,Birmingham,Google Ads,218.32,3405,153,2039,0,GBP
2024-01-04,CH03,Paid Social,CMP_PAI_BIR,Paid Social Always-on Birmingham,G03,Birmingham,Meta,191.19,17267,223,10758,6726,GBP
2024-01-04,CH04,LinkedIn,CMP_LIN_BIR,LinkedIn Always-on Birmingham,G03,Birmingham,LinkedIn Ads,141.34,4055,29,2476,0,GBP
2024-01-04,CH05,YouTube,CMP_YOU_BIR,YouTube Always-on Birmingham,G03,Birmingham,Google Ads,98.72,8058,44,5059,2965,GBP
2024-01-04,CH06,Display,CMP_DIS_BIR,Display Always-on Birmingham,G03,Birmingham,DV360,61.95,12838,38,8969,5061,GBP
2024-01-04,CH01,Paid Search - Brand,CMP_PAI_LEE,Paid Search - Brand Always-on Leeds,G04,Leeds,Google Ads,86.0,1063,89,864,0,GBP
2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,Paid Search - Non-Brand Always-on Leeds,G04,Leeds,Google Ads,189.5,3053,119,2552,0,GBP
2024-01-04,CH03,Paid Social,CMP_PAI_LEE,Paid Social Always-on Leeds,G04,Leeds,Meta,121.92,12368,170,8853,4808,GBP
2024-01-04,CH04,LinkedIn,CMP_LIN_LEE,LinkedIn Always-on Leeds,G04,Leeds,LinkedIn Ads,88.09,2411,17,1445,0,GBP
2024-01-04,CH05,YouTube,CMP_YOU_LEE,YouTube Always-on Leeds,G04,Leeds,Google Ads,106.08,8701,58,6310,5603,GBP
2024-01-04,CH06,Display,CMP_DIS_LEE,Display Always-on Leeds,G04,Leeds,DV360,67.85,12528,39,9746,8255,GBP
2024-01-04,CH01,Paid Search - Brand,CMP_PAI_BRI,Paid Search - Brand Always-on Bristol,G05,Bristol,Google Ads,106.89,1294,137,1059,0,GBP
2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,Paid Search - Non-Brand Always-on Bristol,G05,Bristol,Google Ads,134.73,2080,81,1256,0,GBP
2024-01-04,CH03,Paid Social,CMP_PAI_BRI,Paid Social Always-on Bristol,G05,Bristol,Meta,148.56,15269,169,11651,10543,GBP
2024-01-04,CH04,LinkedIn,CMP_LIN_BRI,LinkedIn Always-on Bristol,G05,Bristol,LinkedIn Ads,144.46,4236,39,2640,0,GBP
2024-01-04,CH05,YouTube,CMP_YOU_BRI,YouTube Always-on Bristol,G05,Bristol,Google Ads,92.7,7390,44,5787,4116,GBP
2024-01-04,CH06,Display,CMP_DIS_BRI,Display Always-on Bristol,G05,Bristol,DV360,81.39,16140,50,10981,6499,GBP
2024-01-04,CH01,Paid Search - Brand,CMP_PAI_GLA,Paid Search - Brand Always-on Glasgow,G06,Glasgow,Google Ads,72.56,927,89,774,0,GBP
2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,Paid Search - Non-Brand Always-on Glasgow,G06,Glasgow,Google Ads,161.78,2562,99,1603,0,GBP
2024-01-04,CH03,Paid Social,CMP_PAI_GLA,Paid Social Always-on Glasgow,G06,Glasgow,Meta,147.84,15424,189,9970,9150,GBP
2024-01-04,CH04,LinkedIn,CMP_LIN_GLA,LinkedIn Always-on Glasgow,G06,Glasgow,LinkedIn Ads,124.94,3621,27,2194,0,GBP
2024-01-04,CH05,YouTube,CMP_YOU_GLA,YouTube Always-on Glasgow,G06,Glasgow,Google Ads,52.27,4439,14,3065,1825,GBP
2024-01-04,CH06,Display,CMP_DIS_GLA,Display Always-on Glasgow,G06,Glasgow,DV360,57.04,10745,29,7013,7175,GBP
2024-01-04,CH01,Paid Search - Brand,CMP_PAI_LIV,Paid Search - Brand Always-on Liverpool,G07,Liverpool,Google Ads,112.93,1411,125,865,0,GBP
2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,Paid Search - Non-Brand Always-on Liverpool,G07,Liverpool,Google Ads,163.01,2382,105,1311,0,GBP
2024-01-04,CH03,Paid Social,CMP_PAI_LIV,Paid Social Always-on Liverpool,G07,Liverpool,Meta,101.59,10029,109,6894,4027,GBP
2024-01-04,CH04,LinkedIn,CMP_LIN_LIV,LinkedIn Always-on Liverpool,G07,Liverpool,LinkedIn Ads,99.55,2829,23,2338,0,GBP
2024-01-04,CH05,YouTube,CMP_YOU_LIV,YouTube Always-on Liverpool,G07,Liverpool,Google Ads,76.99,6082,41,4549,3587,GBP
2024-01-04,CH06,Display,CMP_DIS_LIV,Display Always-on Liverpool,G07,Liverpool,DV360,59.0,12072,29,7281,7499,GBP
2024-01-04,CH01,Paid Search - Brand,CMP_PAI_SHE,Paid Search - Brand Always-on Sheffield,G08,Sheffield,Google Ads,72.29,932,65,762,0,GBP
2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,Paid Search - Non-Brand Always-on Sheffield,G08,Sheffield,Google Ads,135.11,2028,100,1691,0,GBP
2024-01-04,CH03,Paid Social,CMP_PAI_SHE,Paid Social Always-on Sheffield,G08,Sheffield,Meta,160.76,17132,202,12310,10928,GBP
2024-01-04,CH04,LinkedIn,CMP_LIN_SHE,LinkedIn Always-on Sheffield,G08,Sheffield,LinkedIn Ads,95.93,2758,24,2052,0,GBP
2024-01-04,CH05,YouTube,CMP_YOU_SHE,YouTube Always-on Sheffield,G08,Sheffield,Google Ads,72.44,5911,38,3474,2285,GBP
2024-01-04,CH06,Display,CMP_DIS_SHE,Display Always-on Sheffield,G08,Sheffield,DV360,55.06,10806,35,6007,5193,GBP
2024-01-04,CH01,Paid Search - Brand,CMP_PAI_EDI,Paid Search - Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,83.8,1021,69,637,0,GBP
2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_EDI,Paid Search - Non-Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,113.56,1751,76,1035,0,GBP
2024-01-04,CH03,Paid Social,CMP_PAI_EDI,Paid Social Always-on Edinburgh,G09,Edinburgh,Meta,124.47,12658,157,7730,7174,GBP
2024-01-04,CH04,LinkedIn,CMP_LIN_EDI,LinkedIn Always-on Edinburgh,G09,Edinburgh,LinkedIn Ads,61.43,1723,10,1079,0,GBP
2024-01-04,CH05,YouTube,CMP_YOU_EDI,YouTube Always-on Edinburgh,G09,Edinburgh,Google Ads,78.94,6922,47,4637,4320,GBP
2024-01-04,CH06,Display,CMP_DIS_EDI,Display Always-on Edinburgh,G09,Edinburgh,DV360,50.95,9920,29,7272,5233,GBP
2024-01-04,CH01,Paid Search - Brand,CMP_PAI_CAR,Paid Search - Brand Always-on Cardiff,G10,Cardiff,Google Ads,69.07,892,67,636,0,GBP
2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_CAR,Paid Search - Non-Brand Always-on Cardiff,G10,Cardiff,Google Ads,143.03,2211,90,1378,0,GBP
2024-01-04,CH03,Paid Social,CMP_PAI_CAR,Paid Social Always-on Cardiff,G10,Cardiff,Meta,93.4,9593,101,8091,6216,GBP
2024-01-04,CH04,LinkedIn,CMP_LIN_CAR,LinkedIn Always-on Cardiff,G10,Cardiff,LinkedIn Ads,79.99,2297,23,1577,0,GBP
2024-01-04,CH05,YouTube,CMP_YOU_CAR,YouTube Always-on Cardiff,G10,Cardiff,Google Ads,95.18,7990,50,5012,4669,GBP
2024-01-04,CH06,Display,CMP_DIS_CAR,Display Always-on Cardiff,G10,Cardiff,DV360,41.97,9004,25,7276,3755,GBP
2024-01-05,CH01,Paid Search - Brand,CMP_PAI_LON,Paid Search - Brand Always-on London,G01,London,Google Ads,150.46,1779,159,1426,0,GBP
2024-01-05,CH02,Paid Search - Non-Brand,CMP_PAI_LON,Paid Search - Non-Brand Always-on London,G01,London,Google Ads,316.66,4823,188,3217,0,GBP
2024-01-05,CH03,Paid Social,CMP_PAI_LON,Paid Social Always-on London,G01,London,Meta,196.65,18767,231,12702,11220,GBP
2024-01-05,CH04,LinkedIn,CMP_LIN_LON,LinkedIn Always-on London,G01,London,LinkedIn Ads,190.08,5820,47,3441,0,GBP
2024-01-05,CH05,YouTube,CMP_YOU_LON,YouTube Always-on London,G01,London,Google Ads,200.95,16797,102,12581,6630,GBP
2024-01-05,CH06,Display,CMP_DIS_LON,Display Always-on London,G01,London,DV360,83.2,17183,49,12297,9455,GBP
2024-01-05,CH01,Paid Search - Brand,CMP_PAI_MAN,Paid Search - Brand Always-on Manchester,G02,Manchester,Google Ads,124.55,1570,122,1334,0,GBP
2024-01-05,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,Paid Search - Non-Brand Always-on Manchester,G02,Manchester,Google Ads,225.14,3737,178,3150,0,GBP
2024-01-05,CH03,Paid Social,CMP_PAI_MAN,Paid Social Always-on Manchester,G02,Manchester,Meta,232.47,24560,316,13886,15200,GBP
2024-01-05,CH04,LinkedIn,CMP_LIN_MAN,LinkedIn Always-on Manchester,G02,Manchester,LinkedIn Ads,123.05,3638,24,2897,0,GBP
2024-01-05,CH05,YouTube,CMP_YOU_MAN,YouTube Always-on Manchester,G02,Manchester,Google Ads,166.82,14485,102,11449,7916,GBP
2024-01-05,CH06,Display,CMP_DIS_MAN,Display Always-on Manchester,G02,Manchester,DV360,74.66,15007,45,8686,6174,GBP
2024-01-05,CH01,Paid Search - Brand,CMP_PAI_BIR,Paid Search - Brand Always-on Birmingham,G03,Birmingham,Google Ads,109.77,1304,116,717,0,GBP
2024-01-05,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,Paid Search - Non-Brand Always-on Birmingham,G03,Birmingham,Google Ads,190.05,2889,127,2154,0,GBP
2024-01-05,CH03,Paid Social,CMP_PAI_BIR,Paid Social Always-on Birmingham,G03,Birmingham,Meta,244.09,24288,282,19630,16497,GBP
2024-01-05,CH04,LinkedIn,CMP_LIN_BIR,LinkedIn Always-on Birmingham,G03,Birmingham,LinkedIn Ads,136.48,3765,35,2516,0,GBP
2024-01-05,CH05,YouTube,CMP_YOU_BIR,YouTube Always-on Birmingham,G03,Birmingham,Google Ads,158.8,13274,79,9308,8629,GBP
2024-01-05,CH06,Display,CMP_DIS_BIR,Display Always-on Birmingham,G03,Birmingham,DV360,101.39,17926,40,10979,11662,GBP
2024-01-05,CH01,Paid Search - Brand,CMP_PAI_LEE,Paid Search - Brand Always-on Leeds,G04,Leeds,Google Ads,97.77,1251,101,753,0,GBP
2024-01-05,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,Paid Search - Non-Brand Always-on Leeds,G04,Leeds,Google Ads,219.44,3407,171,2014,0,GBP
2024-01-05,CH03,Paid Social,CMP_PAI_LEE,Paid Social Always-on Leeds,G04,Leeds,Meta,134.42,13911,169,11303,10297,GBP
2024-01-05,CH04,LinkedIn,CMP_LIN_LEE,LinkedIn Always-on Leeds,G04,Leeds,LinkedIn Ads,77.15,2048,14,1529,0,GBP
2024-01-05,CH05,YouTube,CMP_YOU_LEE,YouTube Always-on Leeds,G04,Leeds,Google Ads,100.81,7768,41,5556,5293,GBP
2024-01-05,CH06,Display,CMP_DIS_LEE,Display Always-on Leeds,G04,Leeds,DV360,86.26,16896,48,12341,9199,GBP
2024-01-05,CH01,Paid Search - Brand,CMP_PAI_BRI,Paid Search - Brand Always-on Bristol,G05,Bristol,Google Ads,78.79,935,78,746,0,GBP
2024-01-05,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,Paid Search - Non-Brand Always-on Bristol,G05,Bristol,Google Ads,148.1,2295,107,1621,0,GBP
2024-01-05,CH03,Paid Social,CMP_PAI_BRI,Paid Social Always-on Bristol,G05,Bristol,Meta,109.26,11393,123,6492,3992,GBP
2024-01-05,CH04,LinkedIn,CMP_LIN_BRI,LinkedIn Always-on Bristol,G05,Bristol,LinkedIn Ads,87.23,2452,20,1475,0,GBP
2024-01-05,CH05,YouTube,CMP_YOU_BRI,YouTube Always-on Bristol,G05,Bristol,Google Ads,95.88,8602,57,7145,3215,GBP
2024-01-05,CH06,Display,CMP_DIS_BRI,Display Always-on Bristol,G05,Bristol,DV360,82.31,18075,46,13625,7874,GBP
2024-01-05,CH01,Paid Search - Brand,CMP_PAI_GLA,Paid Search - Brand Always-on Glasgow,G06,Glasgow,Google Ads,60.02,700,56,421,0,GBP
2024-01-05,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,Paid Search - Non-Brand Always-on Glasgow,G06,Glasgow,Google Ads,150.5,2240,92,1474,0,GBP
2024-01-05,CH03,Paid Social,CMP_PAI_GLA,Paid Social Always-on Glasgow,G06,Glasgow,Meta,106.75,11892,147,8718,5139,GBP
2024-01-05,CH04,LinkedIn,CMP_LIN_GLA,LinkedIn Always-on Glasgow,G06,Glasgow,LinkedIn Ads,97.53,2687,14,1564,0,GBP
2024-01-05,CH05,YouTube,CMP_YOU_GLA,YouTube Always-on Glasgow,G06,Glasgow,Google Ads,64.07,4738,24,3817,3087,GBP
2024-01-05,CH06,Display,CMP_DIS_GLA,Display Always-on Glasgow,G06,Glasgow,DV360,66.16,13503,44,7605,6893,GBP
2024-01-05,CH01,Paid Search - Brand,CMP_PAI_LIV,Paid Search - Brand Always-on Liverpool,G07,Liverpool,Google Ads,86.15,1045,94,827,0,GBP
2024-01-05,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,Paid Search - Non-Brand Always-on Liverpool,G07,Liverpool,Google Ads,144.49,2098,80,1464,0,GBP
2024-01-05,CH03,Paid Social,CMP_PAI_LIV,Paid Social Always-on Liverpool,G07,Liverpool,Meta,86.25,8662,108,6283,3475,GBP
2024-01-05,CH04,LinkedIn,CMP_LIN_LIV,LinkedIn Always-on Liverpool,G07,Liverpool,LinkedIn Ads,116.29,3425,32,2773,0,GBP
2024-01-05,CH05,YouTube,CMP_YOU_LIV,YouTube Always-on Liverpool,G07,Liverpool,Google Ads,77.12,6967,39,4733,4202,GBP
2024-01-05,CH06,Display,CMP_DIS_LIV,Display Always-on Liverpool,G07,Liverpool,DV360,50.67,9217,27,5979,4888,GBP
2024-01-05,CH01,Paid Search - Brand,CMP_PAI_SHE,Paid Search - Brand Always-on Sheffield,G08,Sheffield,Google Ads,88.96,1067,93,764,0,GBP
2024-01-05,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,Paid Search - Non-Brand Always-on Sheffield,G08,Sheffield,Google Ads,127.65,2039,91,1179,0,GBP
2024-01-05,CH03,Paid Social,CMP_PAI_SHE,Paid Social Always-on Sheffield,G08,Sheffield,Meta,106.91,11225,136,6896,6455,GBP
2024-01-05,CH04,LinkedIn,CMP_LIN_SHE,LinkedIn Always-on Sheffield,G08,Sheffield,LinkedIn Ads,93.2,2647,19,2192,0,GBP
2024-01-05,CH05,YouTube,CMP_YOU_SHE,YouTube Always-on Sheffield,G08,Sheffield,Google Ads,93.03,7982,56,6654,4046,GBP
2024-01-05,CH06,Display,CMP_DIS_SHE,Display Always-on Sheffield,G08,Sheffield,DV360,52.3,10133,30,5690,6304,GBP
2024-01-05,CH01,Paid Search - Brand,CMP_PAI_EDI,Paid Search - Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,69.15,854,82,688,0,GBP
2024-01-05,CH02,Paid Search - Non-Brand,CMP_PAI_EDI,Paid Search - Non-Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,95.15,1522,68,1196,0,GBP
2024-01-05,CH03,Paid Social,CMP_PAI_EDI,Paid Social Always-on Edinburgh,G09,Edinburgh,Meta,87.85,8774,130,6313,4019,GBP
2024-01-05,CH04,LinkedIn,CMP_LIN_EDI,LinkedIn Always-on Edinburgh,G09,Edinburgh,LinkedIn Ads,83.12,2327,13,1654,0,GBP
2024-01-05,CH05,YouTube,CMP_YOU_EDI,YouTube Always-on Edinburgh,G09,Edinburgh,Google Ads,92.17,7075,39,4289,4158,GBP
2024-01-05,CH06,Display,CMP_DIS_EDI,Display Always-on Edinburgh,G09,Edinburgh,DV360,47.23,8460,27,5875,4870,GBP
2024-01-05,CH01,Paid Search - Brand,CMP_PAI_CAR,Paid Search - Brand Always-on Cardiff,G10,Cardiff,Google Ads,38.3,454,44,300,0,GBP
2024-01-05,CH02,Paid Search - Non-Brand,CMP_PAI_CAR,Paid Search - Non-Brand Always-on Cardiff,G10,Cardiff,Google Ads,118.7,1718,84,1376,0,GBP
2024-01-05,CH03,Paid Social,CMP_PAI_CAR,Paid Social Always-on Cardiff,G10,Cardiff,Meta,110.86,11399,166,6351,6362,GBP
2024-01-05,CH04,LinkedIn,CMP_LIN_CAR,LinkedIn Always-on Cardiff,G10,Cardiff,LinkedIn Ads,63.64,1926,14,1445,0,GBP
2024-01-05,CH05,YouTube,CMP_YOU_CAR,YouTube Always-on Cardiff,G10,Cardiff,Google Ads,72.87,5597,34,3853,3128,GBP
2024-01-05,CH06,Display,CMP_DIS_CAR,Display Always-on Cardiff,G10,Cardiff,DV360,32.48,6455,21,4216,2509,GBP
2024-01-06,CH01,Paid Search - Brand,CMP_PAI_LON,Paid Search - Brand Always-on London,G01,London,Google Ads,133.82,1695,151,1427,0,GBP
2024-01-06,CH02,Paid Search - Non-Brand,CMP_PAI_LON,Paid Search - Non-Brand Always-on London,G01,London,Google Ads,262.51,4171,248,3087,0,GBP
2024-01-06,CH03,Paid Social,CMP_PAI_LON,Paid Social Always-on London,G01,London,Meta,170.5,17414,219,12370,13015,GBP
2024-01-06,CH04,LinkedIn,CMP_LIN_LON,LinkedIn Always-on London,G01,London,LinkedIn Ads,240.57,6985,50,4474,0,GBP
2024-01-06,CH05,YouTube,CMP_YOU_LON,YouTube Always-on London,G01,London,Google Ads,136.97,11269,72,9029,4473,GBP
2024-01-06,CH06,Display,CMP_DIS_LON,Display Always-on London,G01,London,DV360,93.99,20597,65,14633,14753,GBP
2024-01-06,CH01,Paid Search - Brand,CMP_PAI_MAN,Paid Search - Brand Always-on Manchester,G02,Manchester,Google Ads,75.33,929,75,528,0,GBP
2024-01-06,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,Paid Search - Non-Brand Always-on Manchester,G02,Manchester,Google Ads,125.34,2011,86,1278,0,GBP
2024-01-06,CH03,Paid Social,CMP_PAI_MAN,Paid Social Always-on Manchester,G02,Manchester,Meta,114.04,12161,167,9270,8293,GBP
2024-01-06,CH04,LinkedIn,CMP_LIN_MAN,LinkedIn Always-on Manchester,G02,Manchester,LinkedIn Ads,130.78,3812,24,2241,0,GBP
2024-01-06,CH05,YouTube,CMP_YOU_MAN,YouTube Always-on Manchester,G02,Manchester,Google Ads,105.85,9066,55,7431,6697,GBP
2024-01-06,CH06,Display,CMP_DIS_MAN,Display Always-on Manchester,G02,Manchester,DV360,73.04,12514,36,8333,6189,GBP
2024-01-06,CH01,Paid Search - Brand,CMP_PAI_BIR,Paid Search - Brand Always-on Birmingham,G03,Birmingham,Google Ads,78.74,1045,77,819,0,GBP
2024-01-06,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,Paid Search - Non-Brand Always-on Birmingham,G03,Birmingham,Google Ads,138.6,2060,109,1154,0,GBP
2024-01-06,CH03,Paid Social,CMP_PAI_BIR,Paid Social Always-on Birmingham,G03,Birmingham,Meta,144.9,13134,192,8085,7306,GBP
2024-01-06,CH04,LinkedIn,CMP_LIN_BIR,LinkedIn Always-on Birmingham,G03,Birmingham,LinkedIn Ads,119.27,3167,28,1788,0,GBP
2024-01-06,CH05,YouTube,CMP_YOU_BIR,YouTube Always-on Birmingham,G03,Birmingham,Google Ads,91.21,7414,41,5342,5300,GBP
2024-01-06,CH06,Display,CMP_DIS_BIR,Display Always-on Birmingham,G03,Birmingham,DV360,62.88,12569,40,9931,7505,GBP
2024-01-06,CH01,Paid Search - Brand,CMP_PAI_LEE,Paid Search - Brand Always-on Leeds,G04,Leeds,Google Ads,48.93,650,64,375,0,GBP
2024-01-06,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,Paid Search - Non-Brand Always-on Leeds,G04,Leeds,Google Ads,204.61,3304,166,2192,0,GBP
2024-01-06,CH03,Paid Social,CMP_PAI_LEE,Paid Social Always-on Leeds,G04,Leeds,Meta,107.46,10633,133,6871,6499,GBP
2024-01-06,CH04,LinkedIn,CMP_LIN_LEE,LinkedIn Always-on Leeds,G04,Leeds,LinkedIn Ads,76.48,2275,20,1743,0,GBP
2024-01-06,CH05,YouTube,CMP_YOU_LEE,YouTube Always-on Leeds,G04,Leeds,Google Ads,90.69,7455,39,4340,4093,GBP
2024-01-06,CH06,Display,CMP_DIS_LEE,Display Always-on Leeds,G04,Leeds,DV360,48.9,9740,27,8263,5303,GBP
2024-01-06,CH01,Paid Search - Brand,CMP_PAI_BRI,Paid Search - Brand Always-on Bristol,G05,Bristol,Google Ads,73.98,893,79,650,0,GBP
2024-01-06,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,Paid Search - Non-Brand Always-on Bristol,G05,Bristol,Google Ads,165.37,2525,117,2132,0,GBP
2024-01-06,CH03,Paid Social,CMP_PAI_BRI,Paid Social Always-on Bristol,G05,Bristol,Meta,136.81,13471,150,7652,9145,GBP
2024-01-06,CH04,LinkedIn,CMP_LIN_BRI,LinkedIn Always-on Bristol,G05,Bristol,LinkedIn Ads,82.4,2307,21,1710,0,GBP
2024-01-06,CH05,YouTube,CMP_YOU_BRI,YouTube Always-on Bristol,G05,Bristol,Google Ads,111.79,9358,68,7006,5790,GBP
2024-01-06,CH06,Display,CMP_DIS_BRI,Display Always-on Bristol,G05,Bristol,DV360,38.33,7338,23,5823,4052,GBP
2024-01-06,CH01,Paid Search - Brand,CMP_PAI_GLA,Paid Search - Brand Always-on Glasgow,G06,Glasgow,Google Ads,43.29,504,35,389,0,GBP
2024-01-06,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,Paid Search - Non-Brand Always-on Glasgow,G06,Glasgow,Google Ads,117.48,1909,85,1477,0,GBP
2024-01-06,CH03,Paid Social,CMP_PAI_GLA,Paid Social Always-on Glasgow,G06,Glasgow,Meta,90.8,9005,135,7535,3707,GBP
2024-01-06,CH04,LinkedIn,CMP_LIN_GLA,LinkedIn Always-on Glasgow,G06,Glasgow,LinkedIn Ads,103.02,3009,25,2451,0,GBP
2024-01-06,CH05,YouTube,CMP_YOU_GLA,YouTube Always-on Glasgow,G06,Glasgow,Google Ads,70.77,6126,33,4026,3316,GBP
2024-01-06,CH06,Display,CMP_DIS_GLA,Display Always-on Glasgow,G06,Glasgow,DV360,41.81,8436,23,4961,4809,GBP
2024-01-06,CH01,Paid Search - Brand,CMP_PAI_LIV,Paid Search - Brand Always-on Liverpool,G07,Liverpool,Google Ads,46.81,574,42,450,0,GBP
2024-01-06,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,Paid Search - Non-Brand Always-on Liverpool,G07,Liverpool,Google Ads,97.45,1552,59,1235,0,GBP
2024-01-06,CH03,Paid Social,CMP_PAI_LIV,Paid Social Always-on Liverpool,G07,Liverpool,Meta,87.38,9317,116,6431,4722,GBP
2024-01-06,CH04,LinkedIn,CMP_LIN_LIV,LinkedIn Always-on Liverpool,G07,Liverpool,LinkedIn Ads,53.96,1538,15,971,0,GBP
2024-01-06,CH05,YouTube,CMP_YOU_LIV,YouTube Always-on Liverpool,G07,Liverpool,Google Ads,70.25,6014,39,3973,2672,GBP
2024-01-06,CH06,Display,CMP_DIS_LIV,Display Always-on Liverpool,G07,Liverpool,DV360,42.59,8212,28,6100,5722,GBP
2024-01-06,CH01,Paid Search - Brand,CMP_PAI_SHE,Paid Search - Brand Always-on Sheffield,G08,Sheffield,Google Ads,40.49,436,36,358,0,GBP
2024-01-06,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,Paid Search - Non-Brand Always-on Sheffield,G08,Sheffield,Google Ads,99.51,1613,83,894,0,GBP
2024-01-06,CH03,Paid Social,CMP_PAI_SHE,Paid Social Always-on Sheffield,G08,Sheffield,Meta,59.67,6150,78,4430,3510,GBP
2024-01-06,CH04,LinkedIn,CMP_LIN_SHE,LinkedIn Always-on Sheffield,G08,Sheffield,LinkedIn Ads,57.3,1801,12,1419,0,GBP
2024-01-06,CH05,YouTube,CMP_YOU_SHE,YouTube Always-on Sheffield,G08,Sheffield,Google Ads,45.89,3646,25,2978,1734,GBP
2024-01-06,CH06,Display,CMP_DIS_SHE,Display Always-on Sheffield,G08,Sheffield,DV360,38.35,7628,26,6343,3721,GBP
2024-01-06,CH01,Paid Search - Brand,CMP_PAI_EDI,Paid Search - Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,42.11,540,48,328,0,GBP
2024-01-06,CH02,Paid Search - Non-Brand,CMP_PAI_EDI,Paid Search - Non-Brand Always-on Edinburgh,G09,Edinburgh,Google Ads,90.18,1347,57,1077,0,GBP
2024-01-06,CH03,Paid Social,CMP_PAI_EDI,Paid Social Always-on Edinburgh,G09,Edinburgh,Meta,74.85,7212,94,5723,3287,GBP
2024-01-06,CH04,LinkedIn,CMP_LIN_EDI,LinkedIn Always-on Edinburgh,G09,Edinburgh,LinkedIn Ads,62.98,1812,13,1439,0,GBP
2024-01-06,CH05,YouTube,CMP_YOU_EDI,YouTube Always-on Edinburgh,G09,Edinburgh,Google Ads,50.22,4052,20,2550,2115,GBP
