session_id,anonymous_user_id,customer_id,session_timestamp,session_date,channel_id,channel_name,campaign_id,source,medium,landing_page,device_type,market,is_new_visitor,page_views,session_duration_seconds,lead_created_flag,conversion_flag
S0000162,U019169,,2024-01-02 19:09:00,2024-01-02,CH10,Partner,CMP_PAR_EDI,partner,referral,/resources,Desktop,Edinburgh,1,6,25,0,0
S0000163,U027310,,2024-01-02 06:59:00,2024-01-02,CH08,Organic Search,CMP_ORG_EDI,google,organic,/solutions,Mobile,Edinburgh,1,4,662,0,0
S0000164,U016684,,2024-01-02 13:03:00,2024-01-02,CH04,LinkedIn,CMP_LIN_SHE,linkedin,paid_social,/solutions,Mobile,Sheffield,1,7,883,0,0
S0000165,U016032,,2024-01-02 18:49:00,2024-01-02,CH08,Organic Search,CMP_ORG_LON,google,organic,/resources,Mobile,London,1,1,829,0,0
S0000166,U012464,,2024-01-02 18:40:00,2024-01-02,CH05,YouTube,CMP_YOU_SHE,youtube,video,/solutions,Desktop,Sheffield,1,2,724,0,0
S0000167,U025257,,2024-01-02 05:22:00,2024-01-02,CH03,Paid Social,CMP_PAI_EDI,meta,paid_social,/solutions,Desktop,Edinburgh,1,1,98,0,0
S0000168,U005401,,2024-01-02 17:37:00,2024-01-02,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/pricing,Mobile,London,1,6,830,0,0
S0000169,U025074,,2024-01-02 10:55:00,2024-01-02,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,google,cpc_nonbrand,/resources,Mobile,Liverpool,0,4,161,0,0
S0000170,U001891,,2024-01-02 00:05:00,2024-01-02,CH01,Paid Search - Brand,CMP_PAI_MAN,google,cpc_brand,/enterprise,Desktop,Manchester,1,5,613,0,0
S0000171,U010849,,2024-01-02 00:18:00,2024-01-02,CH09,Direct,CMP_DIR_CAR,(direct),none,/pricing,Mobile,Cardiff,1,1,666,0,0
S0000172,U024737,,2024-01-02 20:42:00,2024-01-02,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/pricing,Desktop,Bristol,0,2,690,0,0
S0000173,U021902,,2024-01-02 11:24:00,2024-01-02,CH11,Events,CMP_EVE_SHE,event,offline,/enterprise,Mobile,Sheffield,1,6,312,0,0
S0000174,U000077,,2024-01-02 12:11:00,2024-01-02,CH01,Paid Search - Brand,CMP_PAI_CAR,google,cpc_brand,/pricing,Desktop,Cardiff,0,8,524,0,0
S0000175,U003401,,2024-01-02 01:42:00,2024-01-02,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/resources,Desktop,Bristol,1,1,724,0,0
S0000176,U009468,,2024-01-02 15:19:00,2024-01-02,CH07,Email,CMP_EMA_BIR,crm,email,/resources,Desktop,Birmingham,1,6,682,0,0
S0000177,U027121,CU000007,2024-01-02 09:43:00,2024-01-02,CH07,Email,CMP_EMA_LEE,crm,email,/pricing,Desktop,Leeds,0,6,304,1,1
S0000178,U000731,,2024-01-02 20:14:00,2024-01-02,CH08,Organic Search,CMP_ORG_MAN,google,organic,/pricing,Desktop,Manchester,1,3,640,0,0
S0000179,U028441,,2024-01-02 06:41:00,2024-01-02,CH09,Direct,CMP_DIR_BIR,(direct),none,/solutions,Desktop,Birmingham,1,4,247,0,0
S0000180,U021623,CU000008,2024-01-02 22:28:00,2024-01-02,CH01,Paid Search - Brand,CMP_PAI_CAR,google,cpc_brand,/solutions,Mobile,Cardiff,1,6,192,1,1
S0000181,U023429,,2024-01-02 17:55:00,2024-01-02,CH01,Paid Search - Brand,CMP_PAI_LON,google,cpc_brand,/solutions,Desktop,London,0,8,59,0,0
S0000182,U020043,,2024-01-02 12:38:00,2024-01-02,CH02,Paid Search - Non-Brand,CMP_PAI_GLA,google,cpc_nonbrand,/solutions,Desktop,Glasgow,1,2,431,0,0
S0000183,U017767,,2024-01-02 22:46:00,2024-01-02,CH09,Direct,CMP_DIR_EDI,(direct),none,/resources,Mobile,Edinburgh,0,3,572,0,0
S0000184,U007826,,2024-01-02 23:50:00,2024-01-02,CH07,Email,CMP_EMA_GLA,crm,email,/enterprise,Desktop,Glasgow,1,4,239,0,0
S0000185,U021399,,2024-01-02 08:47:00,2024-01-02,CH05,YouTube,CMP_YOU_SHE,youtube,video,/pricing,Desktop,Sheffield,1,3,401,0,0
S0000186,U015228,,2024-01-02 01:16:00,2024-01-02,CH01,Paid Search - Brand,CMP_PAI_LEE,google,cpc_brand,/resources,Mobile,Leeds,0,7,396,0,0
S0000187,U025377,,2024-01-02 12:28:00,2024-01-02,CH06,Display,CMP_DIS_BRI,dv360,display,/pricing,Desktop,Bristol,1,6,160,0,0
S0000188,U024214,,2024-01-02 06:21:00,2024-01-02,CH01,Paid Search - Brand,CMP_PAI_SHE,google,cpc_brand,/solutions,Mobile,Sheffield,1,3,752,0,0
S0000189,U013928,,2024-01-02 20:37:00,2024-01-02,CH03,Paid Social,CMP_PAI_BRI,meta,paid_social,/solutions,Mobile,Bristol,0,2,136,0,0
S0000190,U017074,,2024-01-02 22:32:00,2024-01-02,CH05,YouTube,CMP_YOU_MAN,youtube,video,/solutions,Desktop,Manchester,0,2,76,0,0
S0000191,U017101,,2024-01-03 18:01:00,2024-01-03,CH04,LinkedIn,CMP_LIN_MAN,linkedin,paid_social,/pricing,Mobile,Manchester,0,4,140,0,0
S0000192,U007641,CU000009,2024-01-03 11:55:00,2024-01-03,CH09,Direct,CMP_DIR_LON,(direct),none,/enterprise,Mobile,London,0,1,360,1,1
S0000193,U026680,,2024-01-03 07:05:00,2024-01-03,CH07,Email,CMP_EMA_LON,crm,email,/solutions,Mobile,London,0,4,471,0,0
S0000194,U012305,,2024-01-03 21:45:00,2024-01-03,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/resources,Mobile,Leeds,1,1,161,0,0
S0000195,U014186,,2024-01-03 02:40:00,2024-01-03,CH08,Organic Search,CMP_ORG_LEE,google,organic,/enterprise,Desktop,Leeds,0,6,376,0,0
S0000196,U007336,,2024-01-03 13:11:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_LEE,google,cpc_brand,/resources,Desktop,Leeds,1,1,537,0,0
S0000197,U011463,,2024-01-03 03:11:00,2024-01-03,CH04,LinkedIn,CMP_LIN_LEE,linkedin,paid_social,/enterprise,Desktop,Leeds,0,8,368,0,0
S0000198,U002884,,2024-01-03 03:27:00,2024-01-03,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/solutions,Desktop,London,1,8,368,0,0
S0000199,U019732,,2024-01-03 06:22:00,2024-01-03,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/solutions,Tablet,London,1,7,617,0,0
S0000200,U023101,,2024-01-03 09:51:00,2024-01-03,CH05,YouTube,CMP_YOU_BIR,youtube,video,/pricing,Desktop,Birmingham,0,6,464,0,0
S0000201,U009956,,2024-01-03 04:44:00,2024-01-03,CH09,Direct,CMP_DIR_GLA,(direct),none,/pricing,Desktop,Glasgow,1,1,698,0,0
S0000202,U007443,,2024-01-03 01:50:00,2024-01-03,CH05,YouTube,CMP_YOU_BRI,youtube,video,/pricing,Desktop,Bristol,1,5,57,0,0
S0000203,U003712,,2024-01-03 07:13:00,2024-01-03,CH05,YouTube,CMP_YOU_GLA,youtube,video,/pricing,Mobile,Glasgow,1,4,362,0,0
S0000204,U027250,,2024-01-03 17:02:00,2024-01-03,CH03,Paid Social,CMP_PAI_SHE,meta,paid_social,/enterprise,Desktop,Sheffield,1,3,549,0,0
S0000205,U027028,,2024-01-03 02:35:00,2024-01-03,CH03,Paid Social,CMP_PAI_CAR,meta,paid_social,/pricing,Desktop,Cardiff,1,7,376,0,0
S0000206,U012970,,2024-01-03 01:18:00,2024-01-03,CH09,Direct,CMP_DIR_LON,(direct),none,/enterprise,Mobile,London,1,5,249,0,0
S0000207,U029758,,2024-01-03 06:38:00,2024-01-03,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/pricing,Desktop,London,0,2,59,0,0
S0000208,U024906,,2024-01-03 19:55:00,2024-01-03,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/solutions,Tablet,London,0,2,862,0,0
S0000209,U005118,,2024-01-03 06:23:00,2024-01-03,CH05,YouTube,CMP_YOU_BIR,youtube,video,/resources,Mobile,Birmingham,0,6,221,0,0
S0000210,U002365,,2024-01-03 04:11:00,2024-01-03,CH07,Email,CMP_EMA_SHE,crm,email,/pricing,Mobile,Sheffield,1,5,768,0,0
S0000211,U025225,,2024-01-03 11:21:00,2024-01-03,CH08,Organic Search,CMP_ORG_SHE,google,organic,/resources,Desktop,Sheffield,1,1,268,0,0
S0000212,U024536,,2024-01-03 12:34:00,2024-01-03,CH09,Direct,CMP_DIR_BIR,(direct),none,/resources,Mobile,Birmingham,0,5,52,0,0
S0000213,U004843,,2024-01-03 12:25:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_LIV,google,cpc_brand,/pricing,Desktop,Liverpool,0,1,59,0,0
S0000214,U024779,,2024-01-03 09:57:00,2024-01-03,CH02,Paid Search - Non-Brand,CMP_PAI_LEE,google,cpc_nonbrand,/solutions,Mobile,Leeds,0,1,561,0,0
S0000215,U003132,,2024-01-03 23:52:00,2024-01-03,CH09,Direct,CMP_DIR_BRI,(direct),none,/solutions,Tablet,Bristol,0,5,319,0,0
S0000216,U005380,,2024-01-03 06:20:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_LIV,google,cpc_brand,/pricing,Desktop,Liverpool,0,2,640,0,0
S0000217,U024178,,2024-01-03 22:23:00,2024-01-03,CH05,YouTube,CMP_YOU_GLA,youtube,video,/solutions,Desktop,Glasgow,0,5,887,0,0
S0000218,U000843,,2024-01-03 23:16:00,2024-01-03,CH08,Organic Search,CMP_ORG_EDI,google,organic,/enterprise,Mobile,Edinburgh,0,3,755,0,0
S0000219,U013731,,2024-01-03 12:28:00,2024-01-03,CH08,Organic Search,CMP_ORG_LON,google,organic,/enterprise,Desktop,London,0,5,88,0,0
S0000220,U002695,,2024-01-03 12:33:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_EDI,google,cpc_brand,/solutions,Desktop,Edinburgh,1,3,204,0,0
S0000221,U014229,,2024-01-03 00:25:00,2024-01-03,CH09,Direct,CMP_DIR_EDI,(direct),none,/pricing,Desktop,Edinburgh,1,6,377,0,0
S0000222,U023990,,2024-01-03 14:51:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_BIR,google,cpc_brand,/resources,Desktop,Birmingham,1,1,683,0,0
S0000223,U011701,,2024-01-03 16:55:00,2024-01-03,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/solutions,Desktop,Bristol,1,7,359,0,0
S0000224,U028505,,2024-01-03 19:50:00,2024-01-03,CH05,YouTube,CMP_YOU_EDI,youtube,video,/enterprise,Desktop,Edinburgh,0,1,359,0,0
S0000225,U016437,,2024-01-03 14:09:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_BIR,google,cpc_brand,/enterprise,Desktop,Birmingham,0,5,264,0,0
S0000226,U005383,,2024-01-03 06:41:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_LEE,google,cpc_brand,/resources,Desktop,Leeds,1,2,859,0,0
S0000227,U029465,,2024-01-03 20:52:00,2024-01-03,CH05,YouTube,CMP_YOU_EDI,youtube,video,/pricing,Desktop,Edinburgh,0,5,229,0,0
S0000228,U028454,,2024-01-03 02:22:00,2024-01-03,CH10,Partner,CMP_PAR_CAR,partner,referral,/resources,Tablet,Cardiff,0,4,186,0,0
S0000229,U025922,,2024-01-03 13:00:00,2024-01-03,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/resources,Desktop,London,0,4,480,0,0
S0000230,U028816,,2024-01-03 04:49:00,2024-01-03,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/enterprise,Desktop,London,1,4,561,0,0
S0000231,U005825,,2024-01-03 03:32:00,2024-01-03,CH10,Partner,CMP_PAR_LIV,partner,referral,/enterprise,Desktop,Liverpool,0,7,387,0,0
S0000232,U008217,CU000010,2024-01-03 11:06:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_SHE,google,cpc_brand,/pricing,Desktop,Sheffield,1,7,326,1,1
S0000233,U007301,,2024-01-03 04:35:00,2024-01-03,CH04,LinkedIn,CMP_LIN_BRI,linkedin,paid_social,/pricing,Mobile,Bristol,1,6,748,0,0
S0000234,U026004,,2024-01-03 14:37:00,2024-01-03,CH09,Direct,CMP_DIR_LIV,(direct),none,/resources,Desktop,Liverpool,1,6,29,0,0
S0000235,U001036,,2024-01-03 01:13:00,2024-01-03,CH10,Partner,CMP_PAR_LON,partner,referral,/resources,Mobile,London,0,7,470,0,0
S0000236,U016406,CU000011,2024-01-03 09:53:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_SHE,google,cpc_brand,/resources,Desktop,Sheffield,0,1,521,1,1
S0000237,U000569,,2024-01-03 13:53:00,2024-01-03,CH08,Organic Search,CMP_ORG_LON,google,organic,/enterprise,Mobile,London,1,3,430,0,0
S0000238,U002839,,2024-01-03 07:46:00,2024-01-03,CH05,YouTube,CMP_YOU_SHE,youtube,video,/pricing,Desktop,Sheffield,1,8,122,0,0
S0000239,U028435,,2024-01-03 01:23:00,2024-01-03,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/pricing,Mobile,London,1,5,201,0,0
S0000240,U029825,,2024-01-03 20:49:00,2024-01-03,CH10,Partner,CMP_PAR_MAN,partner,referral,/enterprise,Desktop,Manchester,1,2,271,0,0
S0000241,U025415,,2024-01-03 00:36:00,2024-01-03,CH07,Email,CMP_EMA_EDI,crm,email,/pricing,Desktop,Edinburgh,1,1,521,0,0
S0000242,U020676,CU000012,2024-01-03 05:23:00,2024-01-03,CH04,LinkedIn,CMP_LIN_LON,linkedin,paid_social,/solutions,Mobile,London,1,7,603,1,1
S0000243,U021069,,2024-01-03 07:12:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_LON,google,cpc_brand,/pricing,Desktop,London,1,4,683,0,0
S0000244,U026941,,2024-01-03 14:16:00,2024-01-03,CH11,Events,CMP_EVE_MAN,event,offline,/enterprise,Desktop,Manchester,1,6,392,0,0
S0000245,U011615,,2024-01-03 07:06:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_BRI,google,cpc_brand,/resources,Mobile,Bristol,1,1,287,0,0
S0000246,U015831,,2024-01-03 16:05:00,2024-01-03,CH05,YouTube,CMP_YOU_LEE,youtube,video,/pricing,Desktop,Leeds,1,8,650,0,0
S0000247,U013665,,2024-01-03 06:52:00,2024-01-03,CH11,Events,CMP_EVE_LON,event,offline,/pricing,Desktop,London,1,4,307,0,0
S0000248,U025701,,2024-01-03 09:00:00,2024-01-03,CH10,Partner,CMP_PAR_LON,partner,referral,/pricing,Mobile,London,1,1,259,0,0
S0000249,U026544,,2024-01-03 19:13:00,2024-01-03,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/resources,Mobile,London,1,6,688,0,0
S0000250,U020715,,2024-01-03 22:17:00,2024-01-03,CH08,Organic Search,CMP_ORG_BIR,google,organic,/enterprise,Desktop,Birmingham,0,1,594,0,0
S0000251,U002188,,2024-01-03 14:04:00,2024-01-03,CH07,Email,CMP_EMA_LON,crm,email,/enterprise,Desktop,London,0,7,824,0,0
S0000252,U022624,,2024-01-03 22:50:00,2024-01-03,CH11,Events,CMP_EVE_CAR,event,offline,/enterprise,Desktop,Cardiff,1,3,740,0,0
S0000253,U013996,,2024-01-03 05:39:00,2024-01-03,CH03,Paid Social,CMP_PAI_SHE,meta,paid_social,/pricing,Desktop,Sheffield,1,3,891,0,0
S0000254,U006526,,2024-01-03 01:27:00,2024-01-03,CH03,Paid Social,CMP_PAI_LEE,meta,paid_social,/solutions,Desktop,Leeds,1,2,421,0,0
S0000255,U024852,,2024-01-03 16:12:00,2024-01-03,CH07,Email,CMP_EMA_CAR,crm,email,/pricing,Mobile,Cardiff,1,1,192,0,0
S0000256,U005126,,2024-01-03 05:13:00,2024-01-03,CH09,Direct,CMP_DIR_MAN,(direct),none,/enterprise,Desktop,Manchester,0,1,847,0,0
S0000257,U005142,,2024-01-03 13:16:00,2024-01-03,CH03,Paid Social,CMP_PAI_LON,meta,paid_social,/resources,Desktop,London,1,1,544,0,0
S0000258,U008688,,2024-01-03 02:07:00,2024-01-03,CH09,Direct,CMP_DIR_EDI,(direct),none,/solutions,Desktop,Edinburgh,0,4,614,0,0
S0000259,U009914,,2024-01-03 05:11:00,2024-01-03,CH11,Events,CMP_EVE_EDI,event,offline,/solutions,Desktop,Edinburgh,0,7,869,0,0
S0000260,U029166,,2024-01-03 20:31:00,2024-01-03,CH07,Email,CMP_EMA_CAR,crm,email,/solutions,Tablet,Cardiff,1,8,301,0,0
S0000261,U016386,,2024-01-03 06:21:00,2024-01-03,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,google,cpc_nonbrand,/resources,Desktop,Sheffield,0,2,724,0,0
S0000262,U028661,,2024-01-03 10:07:00,2024-01-03,CH02,Paid Search - Non-Brand,CMP_PAI_LIV,google,cpc_nonbrand,/enterprise,Desktop,Liverpool,0,8,677,0,0
S0000263,U012829,,2024-01-03 09:07:00,2024-01-03,CH04,LinkedIn,CMP_LIN_GLA,linkedin,paid_social,/solutions,Mobile,Glasgow,1,5,706,0,0
S0000264,U005459,,2024-01-03 22:03:00,2024-01-03,CH08,Organic Search,CMP_ORG_EDI,google,organic,/pricing,Desktop,Edinburgh,0,8,50,0,0
S0000265,U009068,,2024-01-03 09:03:00,2024-01-03,CH11,Events,CMP_EVE_MAN,event,offline,/pricing,Desktop,Manchester,1,1,645,0,0
S0000266,U023955,,2024-01-03 07:39:00,2024-01-03,CH05,YouTube,CMP_YOU_BIR,youtube,video,/enterprise,Mobile,Birmingham,1,5,888,0,0
S0000267,U011039,,2024-01-03 12:55:00,2024-01-03,CH08,Organic Search,CMP_ORG_CAR,google,organic,/enterprise,Mobile,Cardiff,0,3,28,0,0
S0000268,U013130,,2024-01-03 07:52:00,2024-01-03,CH05,YouTube,CMP_YOU_GLA,youtube,video,/solutions,Desktop,Glasgow,0,4,152,0,0
S0000269,U009178,,2024-01-03 22:47:00,2024-01-03,CH09,Direct,CMP_DIR_LIV,(direct),none,/enterprise,Mobile,Liverpool,1,3,275,0,0
S0000270,U008888,,2024-01-03 21:36:00,2024-01-03,CH07,Email,CMP_EMA_LON,crm,email,/solutions,Mobile,London,1,7,439,0,0
S0000271,U025398,,2024-01-03 00:30:00,2024-01-03,CH07,Email,CMP_EMA_LON,crm,email,/enterprise,Mobile,London,0,7,65,0,0
S0000272,U004477,,2024-01-03 06:27:00,2024-01-03,CH10,Partner,CMP_PAR_LIV,partner,referral,/solutions,Mobile,Liverpool,0,4,437,0,0
S0000273,U023653,,2024-01-03 22:16:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_SHE,google,cpc_brand,/pricing,Mobile,Sheffield,0,1,256,0,0
S0000274,U026987,,2024-01-03 09:16:00,2024-01-03,CH08,Organic Search,CMP_ORG_MAN,google,organic,/solutions,Desktop,Manchester,1,7,808,0,0
S0000275,U005547,,2024-01-03 19:13:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_LEE,google,cpc_brand,/solutions,Desktop,Leeds,1,3,104,0,0
S0000276,U002712,,2024-01-03 06:51:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_LEE,google,cpc_brand,/pricing,Mobile,Leeds,1,5,346,0,0
S0000277,U016922,,2024-01-03 20:01:00,2024-01-03,CH03,Paid Social,CMP_PAI_BRI,meta,paid_social,/solutions,Mobile,Bristol,0,5,152,0,0
S0000278,U018673,,2024-01-03 03:59:00,2024-01-03,CH08,Organic Search,CMP_ORG_LON,google,organic,/pricing,Desktop,London,0,6,529,0,0
S0000279,U026089,,2024-01-03 15:07:00,2024-01-03,CH09,Direct,CMP_DIR_LON,(direct),none,/resources,Mobile,London,1,7,409,0,0
S0000280,U004706,,2024-01-03 20:21:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_BIR,google,cpc_brand,/enterprise,Desktop,Birmingham,0,5,627,0,0
S0000281,U023686,,2024-01-03 18:40:00,2024-01-03,CH09,Direct,CMP_DIR_BIR,(direct),none,/enterprise,Mobile,Birmingham,1,7,679,0,0
S0000282,U029093,CU000013,2024-01-03 09:47:00,2024-01-03,CH08,Organic Search,CMP_ORG_EDI,google,organic,/enterprise,Desktop,Edinburgh,1,4,769,1,1
S0000283,U009431,,2024-01-03 14:33:00,2024-01-03,CH01,Paid Search - Brand,CMP_PAI_LON,google,cpc_brand,/solutions,Desktop,London,0,1,773,0,0
S0000284,U023021,,2024-01-03 16:30:00,2024-01-03,CH03,Paid Social,CMP_PAI_LIV,meta,paid_social,/enterprise,Desktop,Liverpool,1,1,605,0,0
S0000285,U003700,,2024-01-03 15:55:00,2024-01-03,CH11,Events,CMP_EVE_SHE,event,offline,/pricing,Desktop,Sheffield,0,7,608,0,0
S0000286,U025259,,2024-01-04 00:18:00,2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_LON,google,cpc_nonbrand,/pricing,Tablet,London,0,2,289,0,0
S0000287,U003251,,2024-01-04 15:19:00,2024-01-04,CH01,Paid Search - Brand,CMP_PAI_MAN,google,cpc_brand,/solutions,Mobile,Manchester,1,3,892,0,0
S0000288,U020468,,2024-01-04 03:13:00,2024-01-04,CH09,Direct,CMP_DIR_LON,(direct),none,/pricing,Desktop,London,0,5,79,0,0
S0000289,U021431,CU000014,2024-01-04 00:18:00,2024-01-04,CH04,LinkedIn,CMP_LIN_SHE,linkedin,paid_social,/pricing,Tablet,Sheffield,1,4,302,1,1
S0000290,U022463,,2024-01-04 11:35:00,2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_BIR,google,cpc_nonbrand,/solutions,Desktop,Birmingham,1,1,881,0,0
S0000291,U004938,,2024-01-04 21:49:00,2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,google,cpc_nonbrand,/pricing,Mobile,Sheffield,1,3,421,0,0
S0000292,U024738,,2024-01-04 04:11:00,2024-01-04,CH01,Paid Search - Brand,CMP_PAI_LEE,google,cpc_brand,/enterprise,Desktop,Leeds,1,1,660,0,0
S0000293,U026575,,2024-01-04 16:49:00,2024-01-04,CH09,Direct,CMP_DIR_LON,(direct),none,/resources,Desktop,London,1,7,860,0,0
S0000294,U008601,,2024-01-04 15:28:00,2024-01-04,CH08,Organic Search,CMP_ORG_MAN,google,organic,/enterprise,Mobile,Manchester,0,7,30,0,0
S0000295,U004494,,2024-01-04 23:15:00,2024-01-04,CH05,YouTube,CMP_YOU_LIV,youtube,video,/solutions,Mobile,Liverpool,0,5,284,0,0
S0000296,U013747,,2024-01-04 05:32:00,2024-01-04,CH03,Paid Social,CMP_PAI_BIR,meta,paid_social,/pricing,Desktop,Birmingham,0,6,789,0,0
S0000297,U021603,,2024-01-04 05:54:00,2024-01-04,CH05,YouTube,CMP_YOU_MAN,youtube,video,/solutions,Desktop,Manchester,1,6,359,0,0
S0000298,U029655,,2024-01-04 11:00:00,2024-01-04,CH09,Direct,CMP_DIR_LON,(direct),none,/enterprise,Mobile,London,0,7,863,0,0
S0000299,U025712,,2024-01-04 11:37:00,2024-01-04,CH03,Paid Social,CMP_PAI_BIR,meta,paid_social,/enterprise,Desktop,Birmingham,1,8,692,0,0
S0000300,U015381,,2024-01-04 07:55:00,2024-01-04,CH07,Email,CMP_EMA_MAN,crm,email,/enterprise,Tablet,Manchester,1,1,424,0,0
S0000301,U028244,,2024-01-04 19:48:00,2024-01-04,CH01,Paid Search - Brand,CMP_PAI_EDI,google,cpc_brand,/enterprise,Mobile,Edinburgh,1,5,462,0,0
S0000302,U005831,,2024-01-04 22:47:00,2024-01-04,CH06,Display,CMP_DIS_MAN,dv360,display,/pricing,Desktop,Manchester,0,4,669,0,0
S0000303,U028156,,2024-01-04 16:23:00,2024-01-04,CH08,Organic Search,CMP_ORG_LON,google,organic,/enterprise,Mobile,London,0,2,426,0,0
S0000304,U001255,,2024-01-04 17:53:00,2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_BRI,google,cpc_nonbrand,/solutions,Desktop,Bristol,1,6,509,0,0
S0000305,U024279,,2024-01-04 10:58:00,2024-01-04,CH09,Direct,CMP_DIR_BIR,(direct),none,/solutions,Tablet,Birmingham,1,5,423,0,0
S0000306,U027450,,2024-01-04 13:07:00,2024-01-04,CH04,LinkedIn,CMP_LIN_BIR,linkedin,paid_social,/solutions,Desktop,Birmingham,1,6,392,0,0
S0000307,U010826,,2024-01-04 07:31:00,2024-01-04,CH01,Paid Search - Brand,CMP_PAI_LON,google,cpc_brand,/enterprise,Desktop,London,0,4,262,0,0
S0000308,U029490,,2024-01-04 12:17:00,2024-01-04,CH01,Paid Search - Brand,CMP_PAI_LEE,google,cpc_brand,/enterprise,Mobile,Leeds,1,1,824,0,0
S0000309,U029941,,2024-01-04 14:32:00,2024-01-04,CH01,Paid Search - Brand,CMP_PAI_LIV,google,cpc_brand,/solutions,Desktop,Liverpool,0,1,761,0,0
S0000310,U005625,,2024-01-04 09:02:00,2024-01-04,CH05,YouTube,CMP_YOU_CAR,youtube,video,/enterprise,Desktop,Cardiff,0,4,386,0,0
S0000311,U024059,,2024-01-04 08:47:00,2024-01-04,CH03,Paid Social,CMP_PAI_SHE,meta,paid_social,/pricing,Tablet,Sheffield,0,7,621,0,0
S0000312,U009093,,2024-01-04 20:12:00,2024-01-04,CH01,Paid Search - Brand,CMP_PAI_MAN,google,cpc_brand,/solutions,Mobile,Manchester,0,3,745,0,0
S0000313,U029632,CU000015,2024-01-04 18:11:00,2024-01-04,CH07,Email,CMP_EMA_MAN,crm,email,/pricing,Mobile,Manchester,0,8,341,1,1
S0000314,U017154,CU000016,2024-01-04 17:48:00,2024-01-04,CH08,Organic Search,CMP_ORG_BIR,google,organic,/pricing,Mobile,Birmingham,0,3,628,1,1
S0000315,U024679,,2024-01-04 19:42:00,2024-01-04,CH04,LinkedIn,CMP_LIN_BRI,linkedin,paid_social,/pricing,Desktop,Bristol,1,5,657,0,0
S0000316,U008500,,2024-01-04 02:10:00,2024-01-04,CH11,Events,CMP_EVE_LIV,event,offline,/pricing,Mobile,Liverpool,1,7,602,0,0
S0000317,U024047,,2024-01-04 22:41:00,2024-01-04,CH07,Email,CMP_EMA_BRI,crm,email,/pricing,Desktop,Bristol,1,1,855,0,0
S0000318,U005152,,2024-01-04 04:55:00,2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_MAN,google,cpc_nonbrand,/solutions,Mobile,Manchester,1,1,126,0,0
S0000319,U011085,,2024-01-04 13:48:00,2024-01-04,CH02,Paid Search - Non-Brand,CMP_PAI_SHE,google,cpc_nonbrand,/pricing,Desktop,Sheffield,0,8,673,0,0
S0000320,U028964,,2024-01-04 02:42:00,2024-01-04,CH09,Direct,CMP_DIR_SHE,(direct),none,/pricing,Desktop,Sheffield,0,6,283,0,0
S0000321,U027515,,2024-01-04 13:07:00,2024-01-04,CH09,Direct,CMP_DIR_BIR,(direct),none,/solutions,Desktop,Birmingham,1,6,759,0,0
S0000322,U015661,,2024-01-04 21:57:00,2024-01-04,CH03,Paid Social,CMP_PAI_SHE,meta,paid_social,/solutions,Mobile,Sheffield,1,4,618,0,0
S0000323,U006144,,2024-01-04 18:28:00,2024-01-04,CH09,Direct,CMP_DIR_GLA,(direct),none,/enterprise,Mobile,Glasgow,1,5,791,0,0
S0000324,U011591,,2024-01-04 09:41:00,2024-01-04,CH07,Email,CMP_EMA_CAR,crm,email,/solutions,Mobile,Cardiff,1,3,429,0,0
