week_start_date,geo_id,market,channel_id,channel_name,spend_gbp,impressions,clicks,sessions,leads,opportunities,orders,revenue_gbp,baseline_revenue_gbp,promotion_flag,product_launch_flag,seasonality_index,competitor_event_flag,geo_test_id,treatment_flag
2024-01-22,G02,Manchester,CH06,Display,509.82,99398,307,338,3,1,0,20803.67,21679.65,0,0,1.0557667806452522,0,,0
2024-01-22,G03,Birmingham,CH01,Paid Search - Brand,680.23,8485,669,718,51,18,4,20826.33,18931.12,0,0,1.0557667806452522,0,,0
2024-01-22,G03,Birmingham,CH02,Paid Search - Non-Brand,1462.29,21670,1020,1106,47,9,3,19746.3,20260.86,0,0,1.0557667806452522,0,,0
2024-01-22,G03,Birmingham,CH03,Paid Social,1227.17,126342,1556,1884,61,13,3,16525.21,19107.04,0,0,1.0557667806452522,1,,0
2024-01-22,G03,Birmingham,CH04,LinkedIn,937.26,26840,228,246,11,2,0,18475.39,18659.58,0,0,1.0557667806452522,0,,0
2024-01-22,G03,Birmingham,CH05,YouTube,805.55,67263,412,424,5,1,0,19669.05,20170.34,0,0,1.0557667806452522,0,,0
2024-01-22,G03,Birmingham,CH06,Display,546.84,109669,344,371,4,0,0,24129.61,23997.7,0,0,1.0557667806452522,0,,0
2024-01-22,G04,Leeds,CH01,Paid Search - Brand,653.46,8350,708,871,58,12,4,15361.31,15640.36,0,0,1.0557667806452522,0,,0
2024-01-22,G04,Leeds,CH02,Paid Search - Non-Brand,1317.2,19849,876,1033,37,10,2,16063.34,15559.99,0,0,1.0557667806452522,0,,0
2024-01-22,G04,Leeds,CH03,Paid Social,1160.96,118313,1378,1475,44,15,3,15381.64,16194.71,0,0,1.0557667806452522,0,,0
2024-01-22,G04,Leeds,CH04,LinkedIn,808.32,22874,167,197,9,2,0,18192.08,17835.42,0,0,1.0557667806452522,0,,0
2024-01-22,G04,Leeds,CH05,YouTube,641.43,53712,328,355,5,1,0,17801.89,18048.93,0,0,1.0557667806452522,0,,0
2024-01-22,G04,Leeds,CH06,Display,450.81,91103,293,304,3,0,0,18726.28,17010.13,0,0,1.0557667806452522,0,,0
2024-01-22,G05,Bristol,CH01,Paid Search - Brand,516.93,6440,515,537,32,9,2,17545.13,16446.57,0,0,1.0557667806452522,0,,0
2024-01-22,G05,Bristol,CH02,Paid Search - Non-Brand,1118.66,17943,817,914,42,8,3,16095.35,16024.86,0,0,1.0557667806452522,0,,0
2024-01-22,G05,Bristol,CH03,Paid Social,959.01,93341,1098,1290,30,7,2,15183.43,16095.9,0,0,1.0557667806452522,0,,0
2024-01-22,G05,Bristol,CH04,LinkedIn,795.11,23489,183,217,8,2,0,16746.99,16190.75,0,0,1.0557667806452522,0,,0
2024-01-22,G05,Bristol,CH05,YouTube,690.92,58059,379,456,6,1,0,13167.87,13739.03,0,0,1.0557667806452522,0,,0
2024-01-22,G05,Bristol,CH06,Display,390.0,77132,234,264,3,1,0,14407.36,14773.07,0,0,1.0557667806452522,0,,0
2024-01-22,G06,Glasgow,CH01,Paid Search - Brand,546.85,6568,520,525,33,11,4,15407.11,15130.43,0,0,1.0557667806452522,0,,0
2024-01-22,G06,Glasgow,CH02,Paid Search - Non-Brand,905.95,14128,566,679,25,4,1,13352.23,13769.51,0,0,1.0557667806452522,0,,0
2024-01-22,G06,Glasgow,CH03,Paid Social,825.64,80663,1028,1205,33,7,2,11769.69,12280.04,0,0,1.0557667806452522,0,,0
2024-01-22,G06,Glasgow,CH04,LinkedIn,727.0,21421,170,189,9,2,0,14473.76,13434.41,0,0,1.0557667806452522,0,,0
2024-01-22,G06,Glasgow,CH05,YouTube,639.97,52697,320,328,5,1,0,14328.25,14065.4,0,0,1.0557667806452522,0,,0
2024-01-22,G06,Glasgow,CH06,Display,348.63,67020,196,239,2,0,0,13637.44,14047.62,0,0,1.0557667806452522,0,,0
2024-01-22,G07,Liverpool,CH01,Paid Search - Brand,506.24,6443,553,625,33,11,3,15107.62,13662.63,0,0,1.0557667806452522,0,,0
2024-01-22,G07,Liverpool,CH02,Paid Search - Non-Brand,1061.56,16424,698,708,28,9,2,12514.33,12638.67,0,0,1.0557667806452522,0,,0
2024-01-22,G07,Liverpool,CH03,Paid Social,938.59,95995,1183,1266,38,10,4,16133.03,15948.83,0,0,1.0557667806452522,0,,0
2024-01-22,G07,Liverpool,CH04,LinkedIn,788.09,22451,172,201,8,1,0,14330.46,13745.52,0,0,1.0557667806452522,0,,0
2024-01-22,G07,Liverpool,CH05,YouTube,644.83,54798,341,388,6,1,0,15184.21,14451.14,0,0,1.0557667806452522,0,,0
2024-01-22,G07,Liverpool,CH06,Display,359.25,68484,199,235,2,0,0,14349.81,14342.98,0,0,1.0557667806452522,0,,0
2024-01-22,G08,Sheffield,CH01,Paid Search - Brand,468.67,5746,473,540,29,9,3,12394.81,11539.18,0,0,1.0557667806452522,0,,0
2024-01-22,G08,Sheffield,CH02,Paid Search - Non-Brand,1025.53,15851,780,892,42,11,2,13241.47,13142.08,0,0,1.0557667806452522,0,,0
2024-01-22,G08,Sheffield,CH03,Paid Social,814.86,80994,956,1192,32,8,2,13097.98,12752.73,0,0,1.0557667806452522,0,,0
2024-01-22,G08,Sheffield,CH04,LinkedIn,661.6,18853,143,159,7,2,0,14103.9,13628.29,0,0,1.0557667806452522,0,,0
2024-01-22,G08,Sheffield,CH05,YouTube,564.82,46355,282,315,4,1,0,12286.2,12640.45,0,0,1.0557667806452522,0,,0
2024-01-22,G08,Sheffield,CH06,Display,338.38,68069,196,235,1,0,0,12482.62,12762.81,0,0,1.0557667806452522,0,,0
2024-01-22,G09,Edinburgh,CH01,Paid Search - Brand,434.34,5405,440,465,35,8,3,13545.02,12453.73,0,0,1.0557667806452522,0,,0
2024-01-22,G09,Edinburgh,CH02,Paid Search - Non-Brand,977.66,15655,675,733,30,10,3,13557.84,12298.13,0,0,1.0557667806452522,0,,0
2024-01-22,G09,Edinburgh,CH03,Paid Social,824.13,84962,953,1136,34,8,3,11782.53,11768.2,0,0,1.0557667806452522,0,,0
2024-01-22,G09,Edinburgh,CH04,LinkedIn,562.46,16178,122,139,5,1,0,14079.77,13391.08,0,0,1.0557667806452522,0,,0
2024-01-22,G09,Edinburgh,CH05,YouTube,474.2,39684,263,294,4,0,0,11939.66,11734.9,0,0,1.0557667806452522,0,,0
2024-01-22,G09,Edinburgh,CH06,Display,326.51,65103,195,222,2,0,0,11723.95,11541.08,0,0,1.0557667806452522,0,,0
2024-01-22,G10,Cardiff,CH01,Paid Search - Brand,444.63,5724,483,577,38,8,1,12897.84,13138.77,0,0,1.0557667806452522,0,,0
2024-01-22,G10,Cardiff,CH02,Paid Search - Non-Brand,815.02,12439,559,624,30,7,2,11863.97,11434.89,0,0,1.0557667806452522,0,,0
2024-01-22,G10,Cardiff,CH03,Paid Social,677.62,67083,726,773,24,5,1,10084.05,10426.98,0,0,1.0557667806452522,0,,0
2024-01-22,G10,Cardiff,CH04,LinkedIn,623.94,17890,141,173,8,1,0,12849.49,12500.98,0,0,1.0557667806452522,0,,0
2024-01-22,G10,Cardiff,CH05,YouTube,561.84,46739,255,301,4,0,0,13192.63,12213.34,0,0,1.0557667806452522,0,,0
2024-01-22,G10,Cardiff,CH06,Display,281.19,57436,166,174,2,0,0,11987.85,11629.28,0,0,1.0557667806452522,0,,0
2024-01-29,G01,London,CH01,Paid Search - Brand,959.44,11617,948,1152,85,18,3,29108.68,28576.34,0,0,1.0681677696077387,0,,0
2024-01-29,G01,London,CH02,Paid Search - Non-Brand,2264.89,34491,1599,1652,78,23,8,27509.63,27058.68,0,0,1.0681677696077387,0,,0
2024-01-29,G01,London,CH03,Paid Social,1560.22,154765,1841,1899,52,11,3,26519.72,26397.06,0,0,1.0681677696077387,1,,0
2024-01-29,G01,London,CH04,LinkedIn,1396.45,39948,280,297,12,2,0,28348.64,27472.95,0,0,1.0681677696077387,0,,0
2024-01-29,G01,London,CH05,YouTube,1139.08,88755,509,578,8,2,0,27407.14,28496.83,0,0,1.0681677696077387,0,,0
2024-01-29,G01,London,CH06,Display,755.56,153736,450,546,4,1,0,28339.72,28895.82,0,0,1.0681677696077387,0,,0
2024-01-29,G02,Manchester,CH01,Paid Search - Brand,742.42,9118,752,787,52,13,3,24756.03,22810.57,0,0,1.0681677696077387,0,,0
2024-01-29,G02,Manchester,CH02,Paid Search - Non-Brand,1501.19,23172,1048,1257,50,12,4,20203.41,20080.84,0,0,1.0681677696077387,0,,0
2024-01-29,G02,Manchester,CH03,Paid Social,1329.49,135951,1694,1925,58,20,7,22499.42,21827.6,0,0,1.0681677696077387,0,,0
2024-01-29,G02,Manchester,CH04,LinkedIn,1022.48,29966,229,265,11,2,0,20434.98,19310.0,0,0,1.0681677696077387,0,,0
2024-01-29,G02,Manchester,CH05,YouTube,800.84,68189,424,501,7,1,0,21682.84,21103.63,0,0,1.0681677696077387,0,,0
2024-01-29,G02,Manchester,CH06,Display,533.18,106177,330,405,4,1,0,23641.85,22674.11,0,0,1.0681677696077387,0,,0
2024-01-29,G03,Birmingham,CH01,Paid Search - Brand,690.79,8529,768,886,62,19,6,21629.87,19868.98,0,0,1.0681677696077387,0,,0
2024-01-29,G03,Birmingham,CH02,Paid Search - Non-Brand,1589.27,24400,1103,1372,54,10,3,20792.9,20124.03,0,0,1.0681677696077387,0,,0
2024-01-29,G03,Birmingham,CH03,Paid Social,1308.39,137730,1689,1774,55,15,3,18817.64,18622.63,0,0,1.0681677696077387,0,,0
2024-01-29,G03,Birmingham,CH04,LinkedIn,964.23,27483,208,241,12,4,1,17745.75,19160.63,0,0,1.0681677696077387,0,,0
2024-01-29,G03,Birmingham,CH05,YouTube,996.67,84549,510,572,7,1,0,18919.87,20194.17,0,0,1.0681677696077387,0,,0
2024-01-29,G03,Birmingham,CH06,Display,485.57,96389,277,333,2,0,0,19988.9,20116.91,0,0,1.0681677696077387,0,,0
2024-01-29,G04,Leeds,CH01,Paid Search - Brand,529.27,6557,585,640,42,8,3,20359.86,20640.16,0,0,1.0681677696077387,0,,0
2024-01-29,G04,Leeds,CH02,Paid Search - Non-Brand,1181.44,18723,828,847,29,7,1,17479.13,15894.86,0,0,1.0681677696077387,0,,0
2024-01-29,G04,Leeds,CH03,Paid Social,940.34,94981,1174,1179,34,9,2,18598.34,17900.99,0,0,1.0681677696077387,0,,0
2024-01-29,G04,Leeds,CH04,LinkedIn,824.88,23357,187,202,9,3,0,19588.18,17897.36,0,0,1.0681677696077387,0,,0
2024-01-29,G04,Leeds,CH05,YouTube,685.31,58830,328,380,6,2,0,16940.46,15722.16,0,0,1.0681677696077387,0,,0
2024-01-29,G04,Leeds,CH06,Display,383.32,75661,217,267,3,0,0,15805.34,14708.62,0,0,1.0681677696077387,0,,0
2024-01-29,G05,Bristol,CH01,Paid Search - Brand,547.94,7069,644,677,47,9,3,14850.33,15425.45,0,0,1.0681677696077387,0,,0
2024-01-29,G05,Bristol,CH02,Paid Search - Non-Brand,1154.94,17426,781,793,37,12,3,14456.54,13871.53,0,0,1.0681677696077387,0,,0
2024-01-29,G05,Bristol,CH03,Paid Social,899.85,89956,1122,1144,37,10,3,15243.5,15613.01,0,0,1.0681677696077387,0,,0
2024-01-29,G05,Bristol,CH04,LinkedIn,786.86,22200,171,189,7,2,0,16202.35,16353.64,0,0,1.0681677696077387,0,,0
2024-01-29,G05,Bristol,CH05,YouTube,631.32,52033,299,328,4,1,0,15363.61,14850.95,0,0,1.0681677696077387,0,,0
2024-01-29,G05,Bristol,CH06,Display,380.13,76620,230,264,2,0,0,16066.81,15864.22,0,0,1.0681677696077387,0,,0
2024-01-29,G06,Glasgow,CH01,Paid Search - Brand,464.42,5807,476,540,28,8,1,15952.53,15563.9,0,0,1.0681677696077387,0,,0
2024-01-29,G06,Glasgow,CH02,Paid Search - Non-Brand,1048.56,15983,696,784,29,7,1,15321.1,14059.59,0,0,1.0681677696077387,0,,0
2024-01-29,G06,Glasgow,CH03,Paid Social,815.07,81086,939,966,30,9,2,11479.06,12744.23,0,0,1.0681677696077387,1,,0
2024-01-29,G06,Glasgow,CH04,LinkedIn,645.4,18081,143,149,5,1,0,16211.15,15268.67,0,0,1.0681677696077387,0,,0
2024-01-29,G06,Glasgow,CH05,YouTube,570.34,45668,278,293,5,0,0,15336.05,14567.44,0,0,1.0681677696077387,0,,0
2024-01-29,G06,Glasgow,CH06,Display,376.57,75652,221,242,2,0,0,14984.36,15461.92,0,0,1.0681677696077387,0,,0
2024-01-29,G07,Liverpool,CH01,Paid Search - Brand,501.74,6082,518,574,39,13,5,15053.75,15332.12,0,0,1.0681677696077387,0,,0
2024-01-29,G07,Liverpool,CH02,Paid Search - Non-Brand,1077.86,16170,689,829,31,9,3,15430.37,14412.29,0,0,1.0681677696077387,0,,0
2024-01-29,G07,Liverpool,CH03,Paid Social,798.16,78573,989,1055,24,5,1,14637.56,15527.79,0,0,1.0681677696077387,1,,0
2024-01-29,G07,Liverpool,CH04,LinkedIn,652.59,18575,144,151,6,1,0,15192.17,15016.89,0,0,1.0681677696077387,0,,0
2024-01-29,G07,Liverpool,CH05,YouTube,653.15,52888,338,394,6,1,0,16277.31,14885.31,0,0,1.0681677696077387,0,,0
2024-01-29,G07,Liverpool,CH06,Display,356.59,67857,189,210,2,0,0,11378.22,13045.38,0,0,1.0681677696077387,1,,0
2024-01-29,G08,Sheffield,CH01,Paid Search - Brand,443.81,5553,495,535,37,12,4,13735.16,12632.22,0,0,1.0681677696077387,0,,0
2024-01-29,G08,Sheffield,CH02,Paid Search - Non-Brand,915.92,13686,586,683,31,11,3,12581.49,12452.99,0,0,1.0681677696077387,0,,0
2024-01-29,G08,Sheffield,CH03,Paid Social,784.18,81041,931,1161,32,9,3,15717.19,14680.88,0,0,1.0681677696077387,0,,0
2024-01-29,G08,Sheffield,CH04,LinkedIn,724.08,20623,174,194,7,2,0,12031.39,12606.13,0,0,1.0681677696077387,0,,0
2024-01-29,G08,Sheffield,CH05,YouTube,506.42,42870,239,278,4,1,0,14341.79,14055.12,0,0,1.0681677696077387,0,,0
2024-01-29,G08,Sheffield,CH06,Display,315.25,60649,174,187,2,0,0,14780.01,15101.97,0,0,1.0681677696077387,0,,0
2024-01-29,G09,Edinburgh,CH01,Paid Search - Brand,448.81,5473,454,462,26,9,2,15142.72,14680.92,0,0,1.0681677696077387,0,,0
2024-01-29,G09,Edinburgh,CH02,Paid Search - Non-Brand,788.68,12233,604,686,30,9,2,13954.81,13437.06,0,0,1.0681677696077387,0,,0
2024-01-29,G09,Edinburgh,CH03,Paid Social,691.1,67199,786,931,24,6,2,13596.9,13241.05,0,0,1.0681677696077387,0,,0
2024-01-29,G09,Edinburgh,CH04,LinkedIn,606.43,17314,134,143,7,1,0,13427.32,12381.16,0,0,1.0681677696077387,0,,0
2024-01-29,G09,Edinburgh,CH05,YouTube,528.49,43451,253,307,4,1,0,12686.71,12308.62,0,0,1.0681677696077387,0,,0
2024-01-29,G09,Edinburgh,CH06,Display,290.66,57748,176,192,1,0,0,10838.78,10588.16,0,0,1.0681677696077387,0,,0
2024-01-29,G10,Cardiff,CH01,Paid Search - Brand,385.78,4948,419,486,29,7,2,12845.11,12286.71,0,0,1.0681677696077387,0,,0
2024-01-29,G10,Cardiff,CH02,Paid Search - Non-Brand,859.42,13515,618,622,23,4,1,12653.91,12007.23,0,0,1.0681677696077387,0,,0
2024-01-29,G10,Cardiff,CH03,Paid Social,618.92,62140,712,800,20,5,1,12816.16,12366.15,0,0,1.0681677696077387,0,,0
2024-01-29,G10,Cardiff,CH04,LinkedIn,536.32,15423,121,129,4,1,0,12955.08,13614.54,0,0,1.0681677696077387,0,,0
2024-01-29,G10,Cardiff,CH05,YouTube,460.23,37304,215,242,2,0,0,11314.98,11510.34,0,0,1.0681677696077387,0,,0
2024-01-29,G10,Cardiff,CH06,Display,299.8,59647,181,214,2,0,0,10688.8,10807.22,0,0,1.0681677696077387,0,,0
2024-02-05,G01,London,CH01,Paid Search - Brand,1056.17,12809,1076,1097,81,24,6,30820.75,31896.25,0,0,1.0795747189888953,0,,0
2024-02-05,G01,London,CH02,Paid Search - Non-Brand,2089.51,32464,1468,1538,73,25,7,32095.01,30705.69,0,0,1.0795747189888953,0,,0
2024-02-05,G01,London,CH03,Paid Social,1778.08,178291,2081,2430,74,15,4,31536.45,33234.2,0,0,1.0795747189888953,0,,0
2024-02-05,G01,London,CH04,LinkedIn,1541.59,46160,361,367,16,4,0,29979.08,28410.77,0,0,1.0795747189888953,0,,0
2024-02-05,G01,London,CH05,YouTube,1405.16,117680,701,862,13,3,0,31256.81,29262.6,0,0,1.0795747189888953,0,,0
2024-02-05,G01,London,CH06,Display,753.34,149695,438,541,5,1,0,28870.38,29417.51,0,0,1.0795747189888953,0,,0
2024-02-05,G02,Manchester,CH01,Paid Search - Brand,744.42,9256,738,780,54,16,6,19967.14,19895.87,0,0,1.0795747189888953,0,,0
2024-02-05,G02,Manchester,CH02,Paid Search - Non-Brand,1407.75,21125,954,1036,42,13,5,22082.9,21150.13,0,0,1.0795747189888953,0,,0
2024-02-05,G02,Manchester,CH03,Paid Social,1134.07,114962,1384,1512,40,14,5,19653.8,20532.12,0,0,1.0795747189888953,0,,0
2024-02-05,G02,Manchester,CH04,LinkedIn,911.08,26095,219,219,10,2,0,19025.45,18991.2,0,0,1.0795747189888953,0,,0
2024-02-05,G02,Manchester,CH05,YouTube,912.59,75415,514,543,6,1,0,24438.67,23088.67,0,0,1.0795747189888953,0,,0
2024-02-05,G02,Manchester,CH06,Display,534.99,106406,321,397,4,0,0,20962.49,20870.44,0,0,1.0795747189888953,0,,0
2024-02-05,G03,Birmingham,CH01,Paid Search - Brand,697.63,8620,826,864,59,21,8,19962.86,18821.22,0,0,1.0795747189888953,0,,0
2024-02-05,G03,Birmingham,CH02,Paid Search - Non-Brand,1437.14,22252,1012,1064,51,16,4,21739.65,20422.34,0,0,1.0795747189888953,0,,0
2024-02-05,G03,Birmingham,CH03,Paid Social,1230.57,124953,1681,1939,49,16,3,24871.88,25562.47,0,0,1.0795747189888953,0,,0
2024-02-05,G03,Birmingham,CH04,LinkedIn,935.21,26791,204,207,7,2,0,21787.13,21185.63,0,0,1.0795747189888953,0,,0
2024-02-05,G03,Birmingham,CH05,YouTube,699.84,56887,305,332,4,1,0,19995.27,21116.28,0,0,1.0795747189888953,0,,0
2024-02-05,G03,Birmingham,CH06,Display,493.6,99200,319,355,4,0,0,23904.71,23165.06,0,0,1.0795747189888953,0,,0
2024-02-05,G04,Leeds,CH01,Paid Search - Brand,582.74,7353,651,715,52,13,5,16830.44,17098.62,0,0,1.0795747189888953,0,,0
2024-02-05,G04,Leeds,CH02,Paid Search - Non-Brand,1190.89,18810,790,935,41,14,3,18082.0,17996.14,0,0,1.0795747189888953,0,,0
2024-02-05,G04,Leeds,CH03,Paid Social,831.11,84506,1074,1298,30,7,2,17472.59,18046.21,0,0,1.0795747189888953,0,,0
2024-02-05,G04,Leeds,CH04,LinkedIn,799.45,21894,180,219,11,3,0,18672.62,17990.08,0,0,1.0795747189888953,0,,0
2024-02-05,G04,Leeds,CH05,YouTube,581.13,50754,275,308,4,0,0,17857.99,18223.59,0,0,1.0795747189888953,0,,0
2024-02-05,G04,Leeds,CH06,Display,435.94,86732,250,293,3,0,0,17163.17,16071.42,0,0,1.0795747189888953,0,,0
2024-02-05,G05,Bristol,CH01,Paid Search - Brand,498.13,6193,543,601,42,8,2,14455.38,14327.24,0,0,1.0795747189888953,0,,0
2024-02-05,G05,Bristol,CH02,Paid Search - Non-Brand,1108.13,17106,798,965,34,8,3,17000.32,15824.84,0,0,1.0795747189888953,0,,0
2024-02-05,G05,Bristol,CH03,Paid Social,909.0,88998,1101,1292,33,11,3,17363.71,16750.75,0,0,1.0795747189888953,0,,0
2024-02-05,G05,Bristol,CH04,LinkedIn,819.93,23313,178,203,10,3,1,15832.73,16161.05,0,0,1.0795747189888953,0,,0
2024-02-05,G05,Bristol,CH05,YouTube,629.85,52978,326,331,4,1,0,17050.24,16819.76,0,0,1.0795747189888953,0,,0
2024-02-05,G05,Bristol,CH06,Display,332.88,66324,183,185,2,0,0,15906.52,16224.72,0,0,1.0795747189888953,0,,0
2024-02-05,G06,Glasgow,CH01,Paid Search - Brand,488.43,6194,500,603,41,14,6,15476.27,15244.64,0,0,1.0795747189888953,0,,0
2024-02-05,G06,Glasgow,CH02,Paid Search - Non-Brand,1025.36,15366,671,746,30,8,2,14903.17,14340.36,0,0,1.0795747189888953,0,,0
2024-02-05,G06,Glasgow,CH03,Paid Social,860.53,86909,996,1126,36,8,2,15475.46,14974.07,0,0,1.0795747189888953,0,,0
2024-02-05,G06,Glasgow,CH04,LinkedIn,655.35,18811,152,174,8,2,0,14042.4,13411.82,0,0,1.0795747189888953,0,,0
2024-02-05,G06,Glasgow,CH05,YouTube,587.68,48682,283,323,5,1,0,14882.65,14159.97,0,0,1.0795747189888953,0,,0
2024-02-05,G06,Glasgow,CH06,Display,349.28,69602,207,221,2,0,0,14835.36,15017.62,0,0,1.0795747189888953,0,,0
2024-02-05,G07,Liverpool,CH01,Paid Search - Brand,431.15,5491,447,523,34,6,1,16259.12,16927.59,0,0,1.0795747189888953,0,,0
2024-02-05,G07,Liverpool,CH02,Paid Search - Non-Brand,1139.63,16970,749,860,38,8,3,15383.33,14563.14,0,0,1.0795747189888953,0,,0
2024-02-05,G07,Liverpool,CH03,Paid Social,976.63,97528,1095,1228,40,8,3,14244.45,15082.38,0,0,1.0795747189888953,0,,0
2024-02-05,G07,Liverpool,CH04,LinkedIn,621.82,18159,139,139,6,1,0,13915.91,14892.54,0,0,1.0795747189888953,0,,0
2024-02-05,G07,Liverpool,CH05,YouTube,534.67,44421,273,301,4,1,0,13634.95,13134.79,0,0,1.0795747189888953,0,,0
2024-02-05,G07,Liverpool,CH06,Display,374.75,74677,221,256,2,0,0,15895.2,15422.7,0,0,1.0795747189888953,0,,0
2024-02-05,G08,Sheffield,CH01,Paid Search - Brand,415.25,5098,417,432,26,9,2,12777.16,13407.48,0,0,1.0795747189888953,0,,0
2024-02-05,G08,Sheffield,CH02,Paid Search - Non-Brand,1052.11,16366,680,753,34,9,4,14870.68,14038.39,0,0,1.0795747189888953,0,,0
2024-02-05,G08,Sheffield,CH03,Paid Social,692.03,67435,822,912,24,4,1,12328.37,12159.01,0,0,1.0795747189888953,0,,0
2024-02-05,G08,Sheffield,CH04,LinkedIn,546.13,15445,125,143,6,2,0,15241.37,13696.26,0,0,1.0795747189888953,0,,0
2024-02-05,G08,Sheffield,CH05,YouTube,534.74,44188,273,277,4,0,0,13493.77,12811.48,0,0,1.0795747189888953,0,,0
2024-02-05,G08,Sheffield,CH06,Display,285.05,57084,165,193,1,0,0,15310.45,14871.35,0,0,1.0795747189888953,0,,0
2024-02-05,G09,Edinburgh,CH01,Paid Search - Brand,443.65,5745,485,573,38,14,3,14660.7,14022.01,0,0,1.0795747189888953,0,,0
2024-02-05,G09,Edinburgh,CH02,Paid Search - Non-Brand,877.13,12985,585,680,27,8,2,13036.42,13230.94,0,0,1.0795747189888953,0,,0
2024-02-05,G09,Edinburgh,CH03,Paid Social,705.41,71213,798,973,25,8,2,13125.8,12662.93,0,0,1.0795747189888953,0,,0
2024-02-05,G09,Edinburgh,CH04,LinkedIn,525.18,14392,112,119,4,0,0,12983.89,13290.77,0,0,1.0795747189888953,0,,0
2024-02-05,G09,Edinburgh,CH05,YouTube,514.89,43780,261,268,3,0,0,12844.31,12596.26,0,0,1.0795747189888953,0,,0
2024-02-05,G09,Edinburgh,CH06,Display,313.47,63158,182,223,2,0,0,13948.39,13337.46,0,0,1.0795747189888953,0,,0
2024-02-05,G10,Cardiff,CH01,Paid Search - Brand,477.91,5965,546,672,40,12,2,10668.61,10764.94,0,0,1.0795747189888953,0,,0
2024-02-05,G10,Cardiff,CH02,Paid Search - Non-Brand,824.88,12595,557,695,32,10,2,10710.86,10929.31,0,0,1.0795747189888953,0,,0
2024-02-05,G10,Cardiff,CH03,Paid Social,625.1,63512,712,769,23,6,1,10767.98,11357.2,0,0,1.0795747189888953,0,,0
2024-02-05,G10,Cardiff,CH04,LinkedIn,553.03,15709,133,143,5,1,0,12535.16,11488.9,0,0,1.0795747189888953,0,,0
2024-02-05,G10,Cardiff,CH05,YouTube,484.46,40954,241,259,3,0,0,11684.29,11012.62,0,0,1.0795747189888953,0,,0
2024-02-05,G10,Cardiff,CH06,Display,292.09,59986,181,217,1,0,0,12457.98,12334.01,0,0,1.0795747189888953,0,,0
2024-02-12,G01,London,CH01,Paid Search - Brand,1184.55,15066,1203,1356,93,20,5,32179.6,31802.24,0,0,1.0898212897805322,0,,0
2024-02-12,G01,London,CH02,Paid Search - Non-Brand,2111.63,32762,1495,1592,69,16,6,30041.96,29584.28,0,0,1.0898212897805322,0,,0
2024-02-12,G01,London,CH03,Paid Social,1654.21,162788,1996,2082,59,20,4,30010.24,30140.12,0,0,1.0898212897805322,0,,0
2024-02-12,G01,London,CH04,LinkedIn,1485.99,41785,329,387,20,7,2,35118.95,33409.25,0,0,1.0898212897805322,0,,0
2024-02-12,G01,London,CH05,YouTube,1445.89,122504,666,763,11,2,0,30326.52,29090.53,0,0,1.0898212897805322,0,,0
2024-02-12,G01,London,CH06,Display,640.99,129572,422,447,4,0,0,29637.12,29591.8,0,0,1.0898212897805322,0,,0
2024-02-12,G02,Manchester,CH01,Paid Search - Brand,784.91,9887,853,957,58,19,5,19490.2,19559.13,0,0,1.0898212897805322,0,,0
2024-02-12,G02,Manchester,CH02,Paid Search - Non-Brand,1571.41,24293,1089,1176,51,12,5,22783.41,23157.41,0,0,1.0898212897805322,0,,0
2024-02-12,G02,Manchester,CH03,Paid Social,1354.41,132268,1626,1726,48,14,4,20064.76,20630.31,0,0,1.0898212897805322,0,,0
2024-02-12,G02,Manchester,CH04,LinkedIn,946.03,27122,218,242,11,2,0,23352.15,23454.82,0,0,1.0898212897805322,0,,0
2024-02-12,G02,Manchester,CH05,YouTube,970.24,78495,483,489,6,1,0,27072.57,24611.72,0,0,1.0898212897805322,0,,0
2024-02-12,G02,Manchester,CH06,Display,446.46,88596,248,267,2,0,0,23111.09,23902.64,0,0,1.0898212897805322,0,,0
2024-02-12,G03,Birmingham,CH01,Paid Search - Brand,665.36,8559,740,749,44,10,3,20986.93,22277.31,0,0,1.0898212897805322,0,,0
2024-02-12,G03,Birmingham,CH02,Paid Search - Non-Brand,1464.89,22916,987,1015,40,13,3,20873.74,20325.48,0,0,1.0898212897805322,0,,0
2024-02-12,G03,Birmingham,CH03,Paid Social,1124.03,110731,1268,1455,35,12,5,18579.07,20746.72,0,0,1.0898212897805322,0,,0
2024-02-12,G03,Birmingham,CH04,LinkedIn,946.99,26993,198,217,10,2,0,19430.34,19346.76,0,0,1.0898212897805322,0,,0
2024-02-12,G03,Birmingham,CH05,YouTube,753.87,61830,379,470,6,1,0,21934.14,21694.13,0,0,1.0898212897805322,0,,0
2024-02-12,G03,Birmingham,CH06,Display,528.64,108278,327,327,2,0,0,20046.03,19271.0,0,0,1.0898212897805322,0,,0
2024-02-12,G04,Leeds,CH01,Paid Search - Brand,549.88,6763,538,582,37,10,4,17557.69,16841.45,0,0,1.0898212897805322,0,,0
2024-02-12,G04,Leeds,CH02,Paid Search - Non-Brand,1214.45,19028,824,896,44,15,6,16775.26,17133.56,0,0,1.0898212897805322,0,,0
2024-02-12,G04,Leeds,CH03,Paid Social,890.12,89796,1098,1235,41,13,5,16594.89,17412.42,0,0,1.0898212897805322,0,,0
2024-02-12,G04,Leeds,CH04,LinkedIn,713.6,20053,142,149,6,1,0,17980.55,17320.76,0,0,1.0898212897805322,0,,0
